UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear,BookGroup
Digital,OverDrive,EBOOK,2015,10,117,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.",2013,Control
Digital,OverDrive,AUDIOBOOK,2015,10,9,Steve Jobs (Unabridged),NA,Walter Isaacson,"Biography & Autobiography, Nonfiction",HighBridge Company,2015,Control
Physical,Horizon,BOOK,2015,10,37,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander ; [with a new foreword by Cornel West].,NA,"Alexander, Michelle","Discrimination in criminal justice administration United States, Criminal justice Administration of United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations","New Press,",2012.,Treatment
Digital,OverDrive,AUDIOBOOK,2015,10,62,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (unabridged) (Unabridged),NA,Marie Kondo,"Home Design & Décor, Nonfiction, Self-Improvement","Tantor Media, Inc",2015,Control
Digital,OverDrive,AUDIOBOOK,2015,10,17,How to Win Friends and Influence People (Unabridged),NA,Dale Carnegie,"Nonfiction, Self-Improvement",Simon & Schuster - All Library,2008,Control
Digital,OverDrive,AUDIOBOOK,2015,10,3,Art of War: The Denma Translation (unabridged) (Unabridged),NA,Sun Tzu,"Nonfiction, Religion & Spirituality","Sounds True, Inc",2007,Control
Digital,OverDrive,EBOOK,2015,10,152,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,NA,Marie Kondo,"Home Design & Décor, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.",2014,Control
Physical,Horizon,BOOK,2015,10,5,Steve Jobs [text (large print)] / Walter Isaacson.,NA,"Isaacson, Walter","Jobs Steve 1955 2011, Computer engineers United States Biography, Businesspeople United States Biography, Apple Computer Inc History, Large type books","Thorndike Press,",2011.,Control
Digital,OverDrive,EBOOK,2015,10,77,Between the World and Me,NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology","Random House, Inc.",2015,Treatment
Digital,OverDrive,EBOOK,2015,10,2,The Art of War,NA,Tzu Sun,"History, Military, Nonfiction",Perseus Publishing,2010,Control
Physical,Horizon,BOOK,2015,10,47,Wild : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel","Alfred A. Knopf,",2012.,Control
Digital,OverDrive,AUDIOBOOK,2015,10,55,Between the World and Me (Unabridged),NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology",Books on Tape,2015,Treatment
Physical,Horizon,BOOK,2015,10,9,Steve Jobs / Walter Isaacson.,NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography","Simon & Schuster,",2011.,Control
Digital,OverDrive,EBOOK,2015,10,111,Wild: From Lost to Found on the Pacific Crest Trail,NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel","Random House, Inc.",2012,Control
Physical,Horizon,BOOK,2015,10,28,"How to win friends and influence people / Dale Carnegie ; editorial consultant, Dorothy Carnegie ; editorial assistance, Arthur R. Pell.",NA,"Carnegie, Dale, 1888-1955","Success, Persuasion Psychology, Leadership, Business communication","Simon & Schuster,",2009.,Control
Physical,Horizon,BOOK,2015,10,21,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George.","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States","Viking,",c2015.,LGBT
Digital,OverDrive,EBOOK,2015,10,14,The New Jim Crow,NA,Michelle Alexander,"Nonfiction, Sociology",Perseus Books Group,2012,Treatment
Digital,OverDrive,EBOOK,2015,10,16,How to Win Friends and Influence People,NA,Dale Carnegie,"Business, Nonfiction, Psychology, Self Help","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,EBOOK,2015,10,8,Bettyville: A Memoir,NA,George Hodgman,"Biography & Autobiography, Family & Relationships, Gay/Lesbian, Nonfiction","Penguin Group (USA), Inc.",2015,LGBT
Digital,OverDrive,AUDIOBOOK,2015,10,14,Bad Feminist: Essays (unabridged) (Unabridged),NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2015,LGBT
Digital,OverDrive,AUDIOBOOK,2015,10,61,Wild: From Lost to Found on the Pacific Crest Trail (unabridged) (Unabridged),NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel",Books on Tape,2012,Control
Physical,Horizon,BOOK,2015,10,27,Bad feminist : essays / Roxane Gay.,NA,"Gay, Roxane","Feminism, Popular culture, Gay Roxane Anecdotes, Women Conduct of life Anecdotes, Race awareness in motion pictures, African Americans in mass media, Essays","Harper Perennial,",c2014.,LGBT
Physical,Horizon,BOOK,2015,10,1,"Shidifu Qiaobusi zhuan / [Mei] Wo'erte Aisakesen, zhu ; [Guan Yanqi deng, yi] = Steve Jobs / by Walter Isaacson.",NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography, Businesspeople United States Biography","Zhong xin chu ban she,",2011.,Control
Digital,OverDrive,AUDIOBOOK,2015,10,3,The Art of War (Unabridged),NA,Sun Tzu,"History, Military, Nonfiction, Philosophy","Tantor Media, Inc",2007,Control
Physical,Horizon,BOOK,2015,10,9,Wild [text (large print)] : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel, Large type books","Thorndike Press,","2013, c2012.",Control
Digital,OverDrive,EBOOK,2015,10,15,Sapiens: A Brief History of Humankind,NA,Yuval Noah Harari,"Nonfiction, Science",HarperCollins Publishers Inc.,2015,Control
Digital,OverDrive,EBOOK,2015,10,3,The Art of War: The Oldest Military Treatise in the World,NA,Sun Tzu,"Business, Nonfiction, Politics, Self-Improvement",Duke Classics,2011,Control
Digital,OverDrive,EBOOK,2015,10,5,How to Win Friends and Influence People in the Digital Age,NA,Dale Carnegie & Associates,"Business, Nonfiction, Psychology, Self-Improvement","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,AUDIOBOOK,2015,11,8,Sapiens: A Brief History of Humankind (unabridged) (Unabridged),NA,Yuval Noah Harari,"Nonfiction, Science","Tantor Media, Inc",2015,Control
Digital,OverDrive,EBOOK,2015,11,14,How to Win Friends and Influence People,NA,Dale Carnegie,"Business, Nonfiction, Psychology, Self Help","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,EBOOK,2015,11,144,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,NA,Marie Kondo,"Home Design & Décor, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.",2014,Control
Digital,OverDrive,EBOOK,2015,11,10,Bettyville: A Memoir,NA,George Hodgman,"Biography & Autobiography, Family & Relationships, Gay/Lesbian, Nonfiction","Penguin Group (USA), Inc.",2015,LGBT
Digital,OverDrive,AUDIOBOOK,2015,11,65,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (unabridged) (Unabridged),NA,Marie Kondo,"Home Design & Décor, Nonfiction, Self-Improvement","Tantor Media, Inc",2015,Control
Physical,Horizon,BOOK,2015,11,2,Steve Jobs [text (large print)] / Walter Isaacson.,NA,"Isaacson, Walter","Jobs Steve 1955 2011, Computer engineers United States Biography, Businesspeople United States Biography, Apple Computer Inc History, Large type books","Thorndike Press,",2011.,Control
Physical,Horizon,BOOK,2015,11,20,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George.","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States","Viking,",c2015.,LGBT
Physical,Horizon,BOOK,2015,11,7,Wild [text (large print)] : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel, Large type books","Thorndike Press,","2013, c2012.",Control
Digital,OverDrive,EBOOK,2015,11,3,The Art of War: The Oldest Military Treatise in the World,NA,Sun Tzu,"Business, Nonfiction, Politics, Self-Improvement",Duke Classics,2011,Control
Digital,OverDrive,EBOOK,2015,11,109,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.",2013,Control
Physical,Horizon,BOOK,2015,11,2,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George.","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States, Large type books","Thorndike Press,",2015.,LGBT
Digital,OverDrive,EBOOK,2015,11,93,Between the World and Me,NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology","Random House, Inc.",2015,Treatment
Digital,OverDrive,EBOOK,2015,11,119,Wild: From Lost to Found on the Pacific Crest Trail,NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel","Random House, Inc.",2012,Control
Digital,OverDrive,EBOOK,2015,11,14,Sapiens: A Brief History of Humankind,NA,Yuval Noah Harari,"Nonfiction, Science",HarperCollins Publishers Inc.,2015,Control
Physical,Horizon,BOOK,2015,11,170,Between the world and me / Ta-Nehisi Coates.,NA,"Coates, Ta-Nehisi","United States Race relations, Race discrimination United States, African Americans United States Social conditions, African Americans United States Public opinion, Whites United States Attitudes","Spiegel & Grau,",c2015.,Treatment
Digital,OverDrive,EBOOK,2015,11,4,How to Win Friends and Influence People in the Digital Age,NA,Dale Carnegie & Associates,"Business, Nonfiction, Psychology, Self-Improvement","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,AUDIOBOOK,2015,11,3,The Art of War (Unabridged),NA,Sun Tzu,"History, Military, Nonfiction, Philosophy","Tantor Media, Inc",2007,Control
Physical,Horizon,BOOK,2015,11,20,Bad feminist : essays / Roxane Gay.,NA,"Gay, Roxane","Feminism, Popular culture, Gay Roxane Anecdotes, Women Conduct of life Anecdotes, Race awareness in motion pictures, African Americans in mass media, Essays","Harper Perennial,",c2014.,LGBT
Physical,Horizon,BOOK,2015,11,32,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander ; [with a new foreword by Cornel West].,NA,"Alexander, Michelle","Discrimination in criminal justice administration United States, Criminal justice Administration of United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations","New Press,",2012.,Treatment
Physical,Horizon,BOOK,2015,11,15,"How to win friends and influence people / Dale Carnegie ; editorial consultant, Dorothy Carnegie ; editorial assistance, Arthur R. Pell.",NA,"Carnegie, Dale, 1888-1955","Success, Persuasion Psychology, Leadership, Business communication","Simon & Schuster,",2009.,Control
Physical,Horizon,BOOK,2015,11,34,Wild : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel","Alfred A. Knopf,",2012.,Control
Digital,OverDrive,AUDIOBOOK,2015,11,4,Art of War: The Denma Translation (unabridged) (Unabridged),NA,Sun Tzu,"Nonfiction, Religion & Spirituality","Sounds True, Inc",2007,Control
Digital,OverDrive,AUDIOBOOK,2015,11,13,How to Win Friends and Influence People (Unabridged),NA,Dale Carnegie,"Nonfiction, Self-Improvement",Simon & Schuster - All Library,2008,Control
Digital,OverDrive,EBOOK,2015,11,1,The Art of War,NA,Tzu Sun,"History, Military, Nonfiction",Perseus Publishing,2010,Control
Digital,OverDrive,AUDIOBOOK,2015,11,49,Wild: From Lost to Found on the Pacific Crest Trail (unabridged) (Unabridged),NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel",Books on Tape,2012,Control
Digital,OverDrive,AUDIOBOOK,2015,11,8,Steve Jobs (Unabridged),NA,Walter Isaacson,"Biography & Autobiography, Nonfiction",HighBridge Company,2015,Control
Digital,OverDrive,EBOOK,2015,11,20,Bad Feminist: Essays,NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2014,LGBT
Digital,OverDrive,AUDIOBOOK,2015,11,7,Bad Feminist: Essays (unabridged) (Unabridged),NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2015,LGBT
Digital,OverDrive,EBOOK,2015,11,10,Steve Jobs,NA,Walter Isaacson,"Biography & Autobiography, Business, Computer Technology, Nonfiction","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,AUDIOBOOK,2015,11,50,Between the World and Me (Unabridged),NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology",Books on Tape,2015,Treatment
Physical,Horizon,BOOK,2015,11,2,"Shidifu Qiaobusi zhuan / [Mei] Wo'erte Aisakesen, zhu ; [Guan Yanqi deng, yi] = Steve Jobs / by Walter Isaacson.",NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography, Businesspeople United States Biography","Zhong xin chu ban she,",2011.,Control
Digital,OverDrive,EBOOK,2015,11,14,The New Jim Crow,NA,Michelle Alexander,"Nonfiction, Sociology",Perseus Books Group,2012,Treatment
Digital,OverDrive,EBOOK,2015,11,8,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,NA,Michelle Alexander,"Nonfiction, Politics",Perseus Books Group,2010,Treatment
Physical,Horizon,BOOK,2015,11,9,Steve Jobs / Walter Isaacson.,NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography","Simon & Schuster,",2011.,Control
Digital,OverDrive,EBOOK,2015,12,14,Sapiens: A Brief History of Humankind,NA,Yuval Noah Harari,"Nonfiction, Science",HarperCollins Publishers Inc.,2015,Control
Physical,Horizon,BOOK,2015,12,5,Wild [text (large print)] : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel, Large type books","Thorndike Press,","2013, c2012.",Control
Digital,OverDrive,EBOOK,2015,12,19,Bad Feminist: Essays,NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2014,LGBT
Digital,OverDrive,EBOOK,2015,12,10,Bettyville: A Memoir,NA,George Hodgman,"Biography & Autobiography, Family & Relationships, Gay/Lesbian, Nonfiction","Penguin Group (USA), Inc.",2015,LGBT
Digital,OverDrive,AUDIOBOOK,2015,12,9,Sapiens: A Brief History of Humankind (unabridged) (Unabridged),NA,Yuval Noah Harari,"Nonfiction, Science","Tantor Media, Inc",2015,Control
Digital,OverDrive,AUDIOBOOK,2015,12,11,Steve Jobs (Unabridged),NA,Walter Isaacson,"Biography & Autobiography, Nonfiction",HighBridge Company,2015,Control
Digital,OverDrive,EBOOK,2015,12,2,The Art of War: The Oldest Military Treatise in the World,NA,Sun Tzu,"Business, Nonfiction, Politics, Self-Improvement",Duke Classics,2011,Control
Physical,Horizon,BOOK,2015,12,21,Bad feminist : essays / Roxane Gay.,NA,"Gay, Roxane","Feminism, Popular culture, Gay Roxane Anecdotes, Women Conduct of life Anecdotes, Race awareness in motion pictures, African Americans in mass media, Essays","Harper Perennial,",c2014.,LGBT
Digital,OverDrive,EBOOK,2015,12,103,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,NA,Daniel James Brown,"History, Nonfiction, Sports & Recreations","Penguin Group (USA), Inc.",2013,Control
Digital,OverDrive,EBOOK,2015,12,24,The New Jim Crow,NA,Michelle Alexander,"Nonfiction, Sociology",Perseus Books Group,2012,Treatment
Digital,OverDrive,EBOOK,2015,12,143,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,NA,Marie Kondo,"Home Design & Décor, Nonfiction, Philosophy, Self-Improvement","Random House, Inc.",2014,Control
Digital,OverDrive,AUDIOBOOK,2015,12,10,Bad Feminist: Essays (unabridged) (Unabridged),NA,Roxane Gay,"Essays, Humor (Nonfiction), Nonfiction, Sociology",HarperCollins Publishers Inc.,2015,LGBT
Digital,OverDrive,AUDIOBOOK,2015,12,61,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (unabridged) (Unabridged),NA,Marie Kondo,"Home Design & Décor, Nonfiction, Self-Improvement","Tantor Media, Inc",2015,Control
Digital,OverDrive,EBOOK,2015,12,9,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,NA,Michelle Alexander,"Nonfiction, Politics",Perseus Books Group,2010,Treatment
Digital,OverDrive,AUDIOBOOK,2015,12,3,Art of War: The Denma Translation (unabridged) (Unabridged),NA,Sun Tzu,"Nonfiction, Religion & Spirituality","Sounds True, Inc",2007,Control
Physical,Horizon,BOOK,2015,12,153,Between the world and me / Ta-Nehisi Coates.,NA,"Coates, Ta-Nehisi","United States Race relations, Race discrimination United States, African Americans United States Social conditions, African Americans United States Public opinion, Whites United States Attitudes","Spiegel & Grau,",c2015.,Treatment
Digital,OverDrive,EBOOK,2015,12,2,How to Win Friends and Influence People in the Digital Age,NA,Dale Carnegie & Associates,"Business, Nonfiction, Psychology, Self-Improvement","Simon & Schuster, Inc.",2014,Control
Physical,Horizon,BOOK,2015,12,29,The new Jim Crow : mass incarceration in the age of colorblindness / Michelle Alexander ; [with a new foreword by Cornel West].,NA,"Alexander, Michelle","Discrimination in criminal justice administration United States, Criminal justice Administration of United States, African American prisoners United States, African American men Social conditions, Race discrimination United States, United States Race relations","New Press,",2012.,Treatment
Physical,Horizon,BOOK,2015,12,25,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George.","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States","Viking,",c2015.,LGBT
Physical,Horizon,BOOK,2015,12,28,Wild : from lost to found on the Pacific Crest Trail / Cheryl Strayed.,NA,"Strayed, Cheryl, 1968-","Strayed Cheryl 1968 Travel Pacific Crest Trail, Authors American 21st century Biography, Pacific Crest Trail Description and travel","Alfred A. Knopf,",2012.,Control
Digital,OverDrive,EBOOK,2015,12,125,Wild: From Lost to Found on the Pacific Crest Trail,NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel","Random House, Inc.",2012,Control
Physical,Horizon,BOOK,2015,12,9,Steve Jobs / Walter Isaacson.,NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography","Simon & Schuster,",2011.,Control
Physical,Horizon,BOOK,2015,12,2,Bettyville : a memoir / George Hodgman.,NA,"Hodgman, George.","Hodgman George, Adult children of aging parents United States Biography, Caregivers United States Biography, Aging parents Care United States, Mothers and sons United States, Sons Family relationships United States, Gay men Family relationships United States, Large type books","Thorndike Press,",2015.,LGBT
Digital,OverDrive,AUDIOBOOK,2015,12,2,The Art of War (Unabridged),NA,Sun Tzu,"History, Military, Nonfiction, Philosophy","Tantor Media, Inc",2007,Control
Physical,Horizon,BOOK,2015,12,1,"Shidifu Qiaobusi zhuan / [Mei] Wo'erte Aisakesen, zhu ; [Guan Yanqi deng, yi] = Steve Jobs / by Walter Isaacson.",NA,"Isaacson, Walter","Jobs Steve 1955 2011, Apple Computer Inc History, Computer engineers United States Biography, Chief executive officers United States Biography, Businesspeople United States Biography","Zhong xin chu ban she,",2011.,Control
Digital,OverDrive,AUDIOBOOK,2015,12,62,Between the World and Me (Unabridged),NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology",Books on Tape,2015,Treatment
Physical,Horizon,BOOK,2015,12,1,How to win friends and influence people for teen girls / presented by Donna Dale Carnegie.,NA,"Carnegie, Donna Dale","Teenage girls Psychology, Interpersonal relations in adolescence, Friendship in adolescence, Success in adolescence","Fireside,",c2005.,Control
Digital,OverDrive,EBOOK,2015,12,15,How to Win Friends and Influence People,NA,Dale Carnegie,"Business, Nonfiction, Psychology, Self Help","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,EBOOK,2015,12,9,Steve Jobs,NA,Walter Isaacson,"Biography & Autobiography, Business, Computer Technology, Nonfiction","Simon & Schuster, Inc.",2014,Control
Digital,OverDrive,EBOOK,2015,12,124,Between the World and Me,NA,Ta-Nehisi Coates,"Biography & Autobiography, History, Nonfiction, Sociology","Random House, Inc.",2015,Treatment
Digital,OverDrive,AUDIOBOOK,2015,12,19,How to Win Friends and Influence People (Unabridged),NA,Dale Carnegie,"Nonfiction, Self-Improvement",Simon & Schuster - All Library,2008,Control
Digital,OverDrive,EBOOK,2015,12,2,The Art of War,NA,Tzu Sun,"History, Military, Nonfiction",Perseus Publishing,2010,Control
Physical,Horizon,BOOK,2015,12,21,"How to win friends and influence people / Dale Carnegie ; editorial consultant, Dorothy Carnegie ; editorial assistance, Arthur R. Pell.",NA,"Carnegie, Dale, 1888-1955","Success, Persuasion Psychology, Leadership, Business communication","Simon & Schuster,",2009.,Control
Digital,OverDrive,AUDIOBOOK,2015,12,56,Wild: From Lost to Found on the Pacific Crest Trail (unabridged) (Unabridged),NA,Cheryl Strayed,"Biography & Autobiography, Nonfiction, Travel",Books on Tape,2012,Control
